2TI 1:15.4 . ἀπεστράφησάν ἀπεστράφησάν V-2API-3P 654 ἀποστρέφω ! ἀποστρέφω
2TI 1:15.5 . με με P-1AS 1473 ἐγώ ! ἐγώ
2TI 1:15.6 . πάντες πάντες A-NPM 3956 πᾶς ! πᾶς
2TI 1:15.7 . οἱ οἱ T-NPM 3588 ὁ ! ὁ
2TI 1:15.8 . ἐν ἐν PREP 1722 ἐν ! ἐν
2TI 1:15.9 . τῇ τῇ T-DSF 3588 ὁ ! ὁ
2TI 1:15.10 . Ἀσίᾳ, Ἀσίᾳ, N-DSF 773 Ἀσία ! Ἀσία
2TI 1:15.11 . ὧν ὧν R-GPM 3739 ὅς ! ὅς
2TI 1:15.12 . ἐστιν ἐστιν V-PAI-3S 1510 εἰμί ! εἰμί
2TI 1:15.13 . Φύγελος Φύγελος N-NSM 5436 Φύγελλος ! Φύγελος
2TI 1:15.14 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:15.15 . Ἑρμογένης. Ἑρμογένης. N-NSM 2061 Ἑρμογένης ! Ἑρμογένης
2TI 1:16.1 . δῴη δῴη V-2AAO-3S 1325 δίδωμι ! δίδωμι
2TI 1:16.2 . ἔλεος ἔλεος N-ASN 1656 ἔλεος ! ἔλεος
2TI 1:16.3 . ὁ ὁ T-NSM 3588 ὁ ! ὁ
2TI 1:16.4 . κύριος κύριος N-NSM 2962 κύριος ! κύριος
2TI 1:16.5 . τῷ τῷ T-DSM 3588 ὁ ! ὁ
2TI 1:16.6 . Ὀνησιφόρου Ὀνησιφόρου N-GSM 3683 Ὀνησίφορος ! Ὀνησίφορος
2TI 1:16.7 . οἴκῳ, οἴκῳ, N-DSM 3624 οἶκος ! οἶκος
2TI 1:16.8 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
2TI 1:16.9 . πολλάκις πολλάκις ADV 4178 πολλάκις ! πολλάκις
2TI 1:16.10 . με με P-1AS 1473 ἐγώ ! ἐγώ
2TI 1:16.11 . ἀνέψυξεν ἀνέψυξεν V-AAI-3S 404 ἀναψύχω ! ἀναψύχω
2TI 1:16.12 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:16.13 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
2TI 1:16.14 . ἅλυσίν ἅλυσίν N-ASF 254 ἅλυσις ! ἅλυσις
2TI 1:16.15 . μου μου P-1GS 1473 ἐγώ ! ἐγώ
2TI 1:16.16 . οὐκ οὐκ PRT-N 3756 οὐ ! οὐ
2TI 1:16.17 . ἐπαισχύνθη, ἐπαισχύνθη, V-AOI-3S 1870 ἐπαισχύνομαι ! ἐπαισχύνομαι
2TI 1:17.1 . ἀλλὰ ἀλλὰ CONJ 235 ἀλλά ! ἀλλά
2TI 1:17.2 . γενόμενος γενόμενος V-2ADP-NSM 1096 γίνομαι ! γίνομαι
2TI 1:17.3 . ἐν ἐν PREP 1722 ἐν ! ἐν
2TI 1:17.4 . Ῥώμῃ Ῥώμῃ N-DSF 4516 Ῥώμη ! Ῥώμη
2TI 1:17.5 . σπουδαίως σπουδαίως ADV 4709 σπουδαίως ! σπουδαίως
2TI 1:17.6 . ἐζήτησέν ἐζήτησέν V-AAI-3S 2212 ζητέω ! ζητέω
2TI 1:17.7 . με με P-1AS 1473 ἐγώ ! ἐγώ
2TI 1:17.8 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:17.9 . εὗρεν εὗρεν V-2AAI-3S 2147 εὑρίσκω ! εὑρίσκω
2TI 1:18.1 . δῴη δῴη V-2AAO-3S 1325 δίδωμι ! δίδωμι
2TI 1:18.2 . αὐτῷ αὐτῷ P-DSM 846 αὐτός ! αὐτός
2TI 1:18.3 . ὁ ὁ T-NSM 3588 ὁ ! ὁ
2TI 1:18.4 . κύριος κύριος N-NSM 2962 κύριος ! κύριος
2TI 1:18.5 . εὑρεῖν εὑρεῖν V-2AAN 2147 εὑρίσκω ! εὑρίσκω
2TI 1:18.6 . ἔλεος ἔλεος N-ASN 1656 ἔλεος ! ἔλεος
2TI 1:18.7 . παρὰ παρὰ PREP 3844 παρά ! παρά
2TI 1:18.8 . κυρίου κυρίου N-GSM 2962 κύριος ! κύριος
2TI 1:18.9 . ἐν ἐν PREP 1722 ἐν ! ἐν
2TI 1:18.10 . ἐκείνῃ ἐκείνῃ D-DSF 1565 ἐκεῖνος ! ἐκεῖνος
2TI 1:18.11 . τῇ τῇ T-DSF 3588 ὁ ! ὁ
