GA 1:15.12 . καλέσας καλέσας V-AAP-NSM 2564 καλέω ! καλέω
GA 1:15.13 . διὰ διὰ PREP 1223 διά ! διά
GA 1:15.14 . τῆς τῆς T-GSF 3588 ὁ ! ὁ
GA 1:15.15 . χάριτος χάριτος N-GSF 5485 χάρις ! χάρις
GA 1:15.16 . αὐτοῦ αὐτοῦ P-GSM 846 αὐτός ! αὐτός
GA 1:16.1 . ἀποκαλύψαι ἀποκαλύψαι V-AAN 601 ἀποκαλύπτω ! ἀποκαλύπτω
GA 1:16.2 . τὸν τὸν T-ASM 3588 ὁ ! ὁ
GA 1:16.3 . υἱὸν υἱὸν N-ASM 5207 υἱός ! υἱός
GA 1:16.4 . αὐτοῦ αὐτοῦ P-GSM 846 αὐτός ! αὐτός
GA 1:16.5 . ἐν ἐν PREP 1722 ἐν ! ἐν
GA 1:16.6 . ἐμοὶ ἐμοὶ P-1DS 1473 ἐγώ ! ἐγώ
GA 1:16.7 . ἵνα ἵνα CONJ 2443 ἵνα ! ἵνα
GA 1:16.8 . εὐαγγελίζωμαι εὐαγγελίζωμαι V-PMS-1S 2097 εὐαγγελίζω ! εὐαγγελίζω
GA 1:16.9 . αὐτὸν αὐτὸν P-ASM 846 αὐτός ! αὐτός
GA 1:16.10 . ἐν ἐν PREP 1722 ἐν ! ἐν
GA 1:16.11 . τοῖς τοῖς T-DPN 3588 ὁ ! ὁ
GA 1:16.12 . ἔθνεσιν, ἔθνεσιν, N-DPN 1484 ἔθνος ! ἔθνος
GA 1:16.13 . εὐθέως εὐθέως ADV 2112 εὐθέως ! εὐθέως
GA 1:16.14 . οὐ οὐ PRT-N 3756 οὐ ! οὐ
GA 1:16.15 . προσανεθέμην προσανεθέμην V-2AMI-1S 4323 προσανατίθημι ! προσανατίθημι
GA 1:16.16 . σαρκὶ σαρκὶ N-DSF 4561 σάρξ ! σάρξ
GA 1:16.17 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:16.18 . αἵματι, αἵματι, N-DSN 129 αἷμα ! αἷμα
GA 1:17.1 . οὐδὲ οὐδὲ CONJ-N 3761 οὐδέ ! οὐδέ
GA 1:17.2 . ἀνῆλθον ἀνῆλθον V-2AAI-1S 424 ἀνέρχομαι ! ἀνέρχομαι
GA 1:17.3 . εἰς εἰς PREP 1519 εἰς ! εἰς
GA 1:17.4 . Ἱεροσόλυμα Ἱεροσόλυμα N-ASF 2414 Ἱεροσόλυμα ! Ἱεροσόλυμα
GA 1:17.5 . πρὸς πρὸς PREP 4314 πρός ! πρός
GA 1:17.6 . τοὺς τοὺς T-APM 3588 ὁ ! ὁ
GA 1:17.7 . πρὸ πρὸ PREP 4253 πρό ! πρό
GA 1:17.8 . ἐμοῦ ἐμοῦ P-1GS 1473 ἐγώ ! ἐγώ
GA 1:17.9 . ἀποστόλους, ἀποστόλους, N-APM 652 ἀπόστολος ! ἀπόστολος
GA 1:17.10 . ἀλλὰ ἀλλὰ CONJ 235 ἀλλά ! ἀλλά
GA 1:17.11 . ἀπῆλθον ἀπῆλθον V-2AAI-1S 565 ἀπέρχομαι ! ἀπέρχομαι
GA 1:17.12 . εἰς εἰς PREP 1519 εἰς ! εἰς
GA 1:17.13 . Ἀραβίαν, Ἀραβίαν, N-ASF 688 Ἀραβία ! Ἀραβία
GA 1:17.14 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:17.15 . πάλιν πάλιν ADV 3825 πάλιν ! πάλιν
GA 1:17.16 . ὑπέστρεψα ὑπέστρεψα V-AAI-1S 5290 ὑποστρέφω ! ὑποστρέφω
GA 1:17.17 . εἰς εἰς PREP 1519 εἰς ! εἰς
GA 1:17.18 . Δαμασκόν. Δαμασκόν. N-ASF 1154 Δαμασκός ! Δαμασκός
GA 1:18.1 . ἔπειτα ἔπειτα ADV 1899 ἔπειτα ! ἔπειτα
GA 1:18.2 . μετὰ μετὰ PREP 3326 μετά ! μετά
GA 1:18.3 . τρία τρία A-APN 5140 τρεῖς ! τρεῖς
GA 1:18.4 . ἔτη ἔτη N-APN 2094 ἔτος ! ἔτος
GA 1:18.5 . ἀνῆλθον ἀνῆλθον V-2AAI-1S 424 ἀνέρχομαι ! ἀνέρχομαι
GA 1:18.6 . εἰς εἰς PREP 1519 εἰς ! εἰς
GA 1:18.7 . Ἱεροσόλυμα Ἱεροσόλυμα N-ASF 2414 Ἱεροσόλυμα ! Ἱεροσόλυμα
GA 1:18.8 . ἱστορῆσαι ἱστορῆσαι V-AAN 2477 ἱστορέω ! ἱστορέω
GA 1:18.9 . Κηφᾶν, Κηφᾶν, N-ASM 2786 Κηφᾶς ! Κηφᾶς
GA 1:18.10 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:18.11 . ἐπέμεινα ἐπέμεινα V-AAI-1S 1961 ἐπιμένω ! ἐπιμένω
GA 1:18.12 . πρὸς πρὸς PREP 4314 πρός ! πρός
GA 1:18.13 . αὐτὸν αὐτὸν P-ASM 846 αὐτός ! αὐτός
GA 1:18.14 . ἡμέρας ἡμέρας N-APF 2250 ἡμέρα ! ἡμέρα
GA 1:18.15 . δεκαπέντε· δεκαπέντε· A-NUI 1178 δεκαπέντε ! δεκαπέντε
GA 1:19.1 . ἕτερον ἕτερον A-ASM 2087 ἕτερος ! ἕτερος
GA 1:19.2 . δὲ δὲ CONJ 1161 δέ ! δέ
GA 1:19.3 . τῶν τῶν T-GPM 3588 ὁ ! ὁ
GA 1:19.4 . ἀποστόλων ἀποστόλων N-GPM 652 ἀπόστολος ! ἀπόστολος
GA 1:19.5 . οὐκ οὐκ PRT-N 3756 οὐ ! οὐ
GA 1:19.6 . εἶδον, εἶδον, V-2AAI-1S 3708 ὁράω ! ὁράω
GA 1:19.7 . εἰ εἰ COND 1487 εἰ ! εἰ
GA 1:19.8 . μὴ μὴ PRT-N 3361 μή ! μή
GA 1:19.9 . Ἰάκωβον Ἰάκωβον N-ASM 2385 Ἰάκωβος ! Ἰάκωβος
GA 1:19.10 . τὸν τὸν T-ASM 3588 ὁ ! ὁ
GA 1:19.11 . ἀδελφὸν ἀδελφὸν N-ASM 80 ἀδελφός ! ἀδελφός
GA 1:19.12 . τοῦ τοῦ T-GSM 3588 ὁ ! ὁ
GA 1:19.13 . κυρίου. κυρίου. N-GSM 2962 κύριος ! κύριος
GA 1:20.1 . ἃ ἃ R-APN 3739 ὅς ! ὅς
GA 1:20.2 . δὲ δὲ CONJ 1161 δέ ! δέ
GA 1:20.3 . γράφω γράφω V-PAI-1S 1125 γράφω ! γράφω
